t,px,py,pz,qx,qy,qz,qw
17.6723,-1.52895,-0.219264,-0.246227,-0.608461,-0.319079,-0.606115,0.400735
17.7391,-1.53918,-0.216898,-0.257386,-0.607046,-0.321777,-0.609662,0.395306
17.8058,-1.55073,-0.215323,-0.268018,-0.605546,-0.320227,-0.611289,0.396352
17.8725,-1.55867,-0.213781,-0.276957,-0.604949,-0.322651,-0.612125,0.394
17.9393,-1.56469,-0.215145,-0.285418,-0.603106,-0.323695,-0.613076,0.39449
18.006,-1.57242,-0.215995,-0.292036,-0.601201,-0.324753,-0.612707,0.397092
18.0727,-1.58826,-0.215928,-0.298658,-0.602016,-0.324696,-0.610061,0.399969
18.1395,-1.59702,-0.217253,-0.303176,-0.605206,-0.322733,-0.607051,0.401321
18.2062,-1.60663,-0.219487,-0.310684,-0.604287,-0.322423,-0.604316,0.407043
18.2729,-1.61354,-0.214893,-0.315032,-0.605582,-0.316746,-0.603538,0.410712
18.3397,-1.63457,-0.21984,-0.32911,-0.60417,-0.320349,-0.601064,0.413614
18.4064,-1.64151,-0.223037,-0.337764,-0.601719,-0.320637,-0.600229,0.418152
18.4731,-1.65483,-0.219774,-0.347639,-0.603062,-0.319912,-0.600463,0.416434
18.5399,-1.66765,-0.220838,-0.3562,-0.601452,-0.323733,-0.601908,0.413715
18.6066,-1.67968,-0.219794,-0.361412,-0.600415,-0.325811,-0.604277,0.41012
18.6733,-1.68862,-0.221694,-0.370692,-0.602226,-0.324974,-0.604593,0.407655
18.7401,-1.69553,-0.224684,-0.375071,-0.604045,-0.325812,-0.604118,0.404991
18.8068,-1.70901,-0.225219,-0.384548,-0.603977,-0.326122,-0.605804,0.402315
18.8735,-1.7205,-0.225273,-0.393172,-0.603894,-0.32609,-0.606959,0.400722
18.9403,-1.72917,-0.227195,-0.400696,-0.604445,-0.3251,-0.607503,0.39987
19.007,-1.74138,-0.230522,-0.409247,-0.605436,-0.322961,-0.606965,0.400921
19.0737,-1.75797,-0.232792,-0.419458,-0.606328,-0.319855,-0.606481,0.40279
19.1405,-1.77405,-0.238039,-0.428129,-0.606599,-0.31753,-0.60658,0.40407
19.2072,-1.78569,-0.243727,-0.435672,-0.606092,-0.317117,-0.605951,0.406093
19.2739,-1.7997,-0.24744,-0.446139,-0.605734,-0.316309,-0.606164,0.40694
19.3407,-1.81199,-0.255127,-0.455395,-0.603128,-0.316985,-0.604646,0.412505
19.4074,-1.8221,-0.256578,-0.464051,-0.599972,-0.321275,-0.604632,0.413807
19.4741,-1.83063,-0.255808,-0.471661,-0.596887,-0.328852,-0.602219,0.415828
19.5409,-1.83468,-0.258417,-0.475412,-0.595279,-0.33386,-0.595621,0.423575
19.6076,-1.8349,-0.263077,-0.475978,-0.589606,-0.34202,-0.5883,0.435075
19.6743,-1.83922,-0.26505,-0.476771,-0.581132,-0.35344,-0.580681,0.447411
19.7411,-1.83973,-0.273015,-0.473389,-0.573237,-0.362888,-0.567018,0.467122
19.8078,-1.83483,-0.281955,-0.46676,-0.563877,-0.376306,-0.554202,0.483007
19.8745,-1.84252,-0.2925,-0.471437,-0.552669,-0.389255,-0.541344,0.499984
19.9413,-1.83527,-0.304787,-0.462276,-0.538011,-0.400776,-0.52908,0.519613
20.008,-1.80061,-0.327958,-0.441981,-0.523902,-0.41849,-0.508928,0.539801
20.0747,-1.78406,-0.348022,-0.435122,-0.511332,-0.43483,-0.491787,0.554624
20.1415,-1.76791,-0.372875,-0.422372,-0.492821,-0.452397,-0.474948,0.571742
20.2082,-1.75882,-0.400513,-0.424778,-0.471596,-0.472919,-0.454612,0.589299
20.2749,-1.73796,-0.427645,-0.42309,-0.452235,-0.489789,-0.43327,0.60652
20.3417,-1.70996,-0.455975,-0.419086,-0.426201,-0.51144,-0.40912,0.624021
20.4084,-1.71418,-0.501878,-0.446557,-0.399522,-0.535641,-0.383439,0.637531
20.4751,-1.68732,-0.53397,-0.464134,-0.373302,-0.557053,-0.355222,0.651272
20.5419,-1.66014,-0.570064,-0.473273,-0.344703,-0.578134,-0.321226,0.666149
20.6086,-1.629,-0.611393,-0.477358,-0.311404,-0.601146,-0.287911,0.677317
20.6753,-1.6002,-0.661869,-0.491412,-0.277514,-0.61977,-0.259235,0.686781
20.7421,-1.5518,-0.693234,-0.500188,-0.254776,-0.631214,-0.228985,0.695862
20.8088,-1.505,-0.743511,-0.507345,-0.222129,-0.642277,-0.203396,0.704819
