frame,x,y,z
1.265000000000000000e+03,-4.345115546686447061e+00,-3.513740503804371196e-01,-4.287300244498840840e+00
1.273000000000000000e+03,-4.259237422127753803e+00,-3.171596519683091975e-01,-4.392245385989371087e+00
1.281000000000000000e+03,-4.153585442787575133e+00,-3.047798390780933064e-01,-4.400545200656341471e+00
1.289000000000000000e+03,-4.081807826980965892e+00,-3.042638738500672013e-01,-4.309236408336838409e+00
1.297000000000000000e+03,-4.105055236567877408e+00,-3.262199734758727820e-01,-4.141514500396248799e+00
1.305000000000000000e+03,-4.156362548056733885e+00,-3.529782961272537878e-01,-3.955022176393890199e+00
1.313000000000000000e+03,-4.224925486132982577e+00,-3.863830743797632139e-01,-3.741055577296449997e+00
1.321000000000000000e+03,-4.268145732547387716e+00,-4.084119013998721015e-01,-3.524284664406691636e+00
1.329000000000000000e+03,-4.284340780993548314e+00,-4.599603361783451416e-01,-3.307242920860614444e+00
1.337000000000000000e+03,-4.307778186276340016e+00,-5.056870410605132093e-01,-3.092221381439550942e+00
1.345000000000000000e+03,-4.362612712284496652e+00,-5.281344916731388617e-01,-2.875676125521779536e+00
1.353000000000000000e+03,-4.413623747496930427e+00,-5.676577030509415422e-01,-2.678006631701655316e+00
1.361000000000000000e+03,-4.421579672412719653e+00,-5.907568247160812636e-01,-2.471488244957507074e+00
1.369000000000000000e+03,-4.371756152234537396e+00,-5.856063463571279382e-01,-2.266021129605160667e+00
1.377000000000000000e+03,-4.254965119327561496e+00,-6.093757585200433313e-01,-2.082293773335849973e+00
1.385000000000000000e+03,-4.089023227068093291e+00,-5.961564510387349358e-01,-1.921468879630399140e+00
1.393000000000000000e+03,-3.887162276213792733e+00,-5.591217866913290591e-01,-1.789550993781327648e+00
1.401000000000000000e+03,-3.670399510959008627e+00,-5.503188275160426635e-01,-1.700833305710809595e+00
1.409000000000000000e+03,-3.444525766011989010e+00,-4.912181400691672528e-01,-1.656669438467775590e+00
1.417000000000000000e+03,-3.206447806018259961e+00,-4.560592035395307220e-01,-1.654178830292385660e+00
1.425000000000000000e+03,-2.946529678058585233e+00,-4.144223762234327535e-01,-1.680795482774414040e+00
1.433000000000000000e+03,-2.717729240806130431e+00,-3.517695515132250872e-01,-1.711854081752089529e+00
1.441000000000000000e+03,-2.489036052328740034e+00,-3.073963161618359918e-01,-1.762939510270447707e+00
1.449000000000000000e+03,-2.304965163190570987e+00,-2.541448523174950069e-01,-1.861959839438180664e+00
1.457000000000000000e+03,-2.175327311365072624e+00,-1.984747790245158794e-01,-1.987533924427235199e+00
1.465000000000000000e+03,-2.066735729044214764e+00,-1.752998600690433006e-01,-2.154364055248459753e+00
1.473000000000000000e+03,-1.988419752976165578e+00,-1.380655452138869199e-01,-2.339760524932010810e+00
1.481000000000000000e+03,-1.926633009594059365e+00,-8.613247259500846076e-02,-2.531153440840604230e+00
1.489000000000000000e+03,-1.857175555905525632e+00,-6.469675145161431218e-02,-2.744931977708341186e+00
1.497000000000000000e+03,-1.824524458187752218e+00,-2.561415091051132131e-02,-2.951596501872244094e+00
1.505000000000000000e+03,-1.813010945889582892e+00,1.788782731130207984e-02,-3.178478083245809493e+00
1.513000000000000000e+03,-1.800030860603230920e+00,2.424518118886686766e-02,-3.418360837659903950e+00
1.521000000000000000e+03,-1.778875266860893145e+00,5.896214763509256829e-02,-3.616630273304152876e+00
1.529000000000000000e+03,-1.746062866287713566e+00,9.124340881023725036e-02,-3.776641955328912115e+00
1.537000000000000000e+03,-1.686093389451673419e+00,1.295914248863572760e-01,-3.900100675732766309e+00
1.569000000000000000e+03,-1.571689300314846216e+00,1.084993073376330497e-01,-3.683633128751776287e+00
1.577000000000000000e+03,-1.649562351807122296e+00,7.042527790908779950e-02,-3.519476632225680302e+00
1.585000000000000000e+03,-1.702019944709001864e+00,5.472719092902498389e-02,-3.346757365744938539e+00
1.593000000000000000e+03,-1.732299078232756084e+00,3.910024984937227055e-02,-3.139783689093628816e+00
1.601000000000000000e+03,-1.739431859863957541e+00,4.173972022145821387e-03,-2.919134008527281665e+00
1.609000000000000000e+03,-1.752496612144323063e+00,-4.402726604899348528e-02,-2.687632661083824370e+00
1.617000000000000000e+03,-1.768615354228709524e+00,-6.739567732256601662e-02,-2.461753937366046863e+00
1.625000000000000000e+03,-1.791860696463878355e+00,-1.146891424745276333e-01,-2.213997161667834224e+00
1.633000000000000000e+03,-1.810665679171790110e+00,-1.319726932718246204e-01,-2.009007152391640183e+00
1.641000000000000000e+03,-1.809067740598718110e+00,-8.256437547713933733e-02,-1.785667238778707144e+00
1.649000000000000000e+03,-1.759127612377865635e+00,-3.249324439342281268e-02,-1.601331431215808454e+00
1.657000000000000000e+03,-1.679649797485967211e+00,9.257837298964949682e-03,-1.417455660100539694e+00
1.665000000000000000e+03,-1.544933438543281135e+00,6.275941337374121853e-02,-1.241152143565616539e+00
1.673000000000000000e+03,-1.377302023643063755e+00,7.073906702737563224e-02,-1.046008765780776617e+00
1.681000000000000000e+03,-1.217850732518335866e+00,9.222624490974690170e-02,-8.586055259267992845e-01
1.689000000000000000e+03,-1.087881253278389693e+00,1.216712168853738563e-01,-6.779620573562488151e-01
1.697000000000000000e+03,-9.808691776837744625e-01,1.296599366710994850e-01,-4.756244193787390606e-01
1.705000000000000000e+03,-9.576533247325698106e-01,1.199880430467341191e-01,-2.807536038451475258e-01
1.713000000000000000e+03,-9.843349190320167530e-01,6.501853466424525885e-02,-1.092764924345576011e-01
1.721000000000000000e+03,-1.007821429010707703e+00,-2.880283899023597036e-02,4.290616230708384216e-02
1.729000000000000000e+03,-1.029407554704131478e+00,-1.161023029377747928e-01,1.845382883862046464e-01
1.737000000000000000e+03,-1.074832642558048335e+00,-1.853126212783774707e-01,3.339293436959664407e-01
1.745000000000000000e+03,-1.114237028271586993e+00,-2.515978469411140894e-01,5.058923036164956200e-01
1.753000000000000000e+03,-1.178378363417205588e+00,-3.075338771551853201e-01,6.607365493944533652e-01
1.761000000000000000e+03,-1.277703105733885458e+00,-3.509505657832157066e-01,8.307671613965309509e-01
1.769000000000000000e+03,-1.377436697009097655e+00,-4.129779920434141771e-01,9.981171225396844315e-01
1.777000000000000000e+03,-1.470983106623116266e+00,-4.405783089445619582e-01,1.203294669723850907e+00
1.785000000000000000e+03,-1.550383769158830471e+00,-4.741919374505320084e-01,1.413489355615197951e+00
1.793000000000000000e+03,-1.649099711541723634e+00,-5.349463020070942543e-01,1.640036967865099449e+00
1.801000000000000000e+03,-1.758441089550503378e+00,-5.749377337780905428e-01,1.850769606277147483e+00
1.809000000000000000e+03,-1.874172149724192993e+00,-6.122886016592066216e-01,2.028221103133010406e+00
1.817000000000000000e+03,-1.993058712061435589e+00,-6.589257880927826827e-01,2.194961136422150627e+00
1.825000000000000000e+03,-2.128200669251855359e+00,-6.950041468620259399e-01,2.318614073287142752e+00
1.833000000000000000e+03,-2.279797938013850001e+00,-7.434169726881596496e-01,2.374580801634664784e+00
1.841000000000000000e+03,-2.437518440076782866e+00,-7.651365798932026063e-01,2.323611676053381814e+00
1.849000000000000000e+03,-2.578700793215253029e+00,-7.587308581787890471e-01,2.195417042939544316e+00
1.857000000000000000e+03,-2.695412444671015262e+00,-7.653997527028444381e-01,2.044691527292594735e+00
1.865000000000000000e+03,-2.816802378769631687e+00,-7.653180243750504763e-01,1.899354885764060308e+00
1.873000000000000000e+03,-2.969346811980426271e+00,-7.667916158139693739e-01,1.800924953794791561e+00
1.881000000000000000e+03,-3.143357961309760196e+00,-8.135581262042193007e-01,1.706519213867429219e+00
1.889000000000000000e+03,-3.320098002298797812e+00,-8.442528350318604380e-01,1.611825948136710318e+00
1.897000000000000000e+03,-3.493611333569127453e+00,-8.433744867343512253e-01,1.483223726368129824e+00
1.905000000000000000e+03,-3.656812846983958032e+00,-8.609771895252494867e-01,1.331066730479202098e+00
1.913000000000000000e+03,-3.809519986638991718e+00,-8.766651682171210380e-01,1.189648609239982724e+00
1.921000000000000000e+03,-3.957573136684181758e+00,-8.771149205059386444e-01,1.048836469007778716e+00
1.929000000000000000e+03,-4.112343193306963407e+00,-9.066431908482488478e-01,8.907335159324131224e-01
1.937000000000000000e+03,-4.249602035962662505e+00,-9.074672931117813146e-01,7.143810230042692000e-01
1.945000000000000000e+03,-4.348879025673577203e+00,-8.857298983345147647e-01,5.325741683953971739e-01
1.953000000000000000e+03,-4.422539194300360244e+00,-8.805052438060195774e-01,3.448111810194696703e-01
1.961000000000000000e+03,-4.447395940619672139e+00,-8.632373906539096975e-01,1.678087173145971778e-01
1.977000000000000000e+03,-4.356799619521064315e+00,-8.174299315135777899e-01,-1.281642184772949222e-01
1.985000000000000000e+03,-4.252614810656567101e+00,-7.918290567596981688e-01,-1.486208603254396687e-01
1.993000000000000000e+03,-4.190225090625125048e+00,-7.906402181570767462e-01,-6.525077554037397864e-02
2.001000000000000000e+03,-4.156660200065565469e+00,-8.041595639743618351e-01,9.419000861604048813e-02
2.009000000000000000e+03,-4.176047166249004405e+00,-8.211167908019413320e-01,2.771960488766186947e-01
2.017000000000000000e+03,-4.207728357782055006e+00,-8.529500722085138209e-01,4.441178707738042686e-01
2.025000000000000000e+03,-4.194737240655694421e+00,-8.663808187390142912e-01,6.139798257827345784e-01
2.033000000000000000e+03,-4.175777327116117377e+00,-9.015580976992607631e-01,8.037725858281072888e-01
2.041000000000000000e+03,-4.153954212621216335e+00,-9.231976148156662010e-01,1.017593585114850541e+00
2.049000000000000000e+03,-4.169781467819684728e+00,-9.354357381485479683e-01,1.225317355279631704e+00
2.057000000000000000e+03,-4.210706985647986400e+00,-9.670936051368423936e-01,1.433455203621698093e+00
2.065000000000000000e+03,-4.242157056879324983e+00,-1.008927750966169601e+00,1.639171348625015234e+00
2.073000000000000000e+03,-4.258938392514517446e+00,-1.029594566448565063e+00,1.838619656770869915e+00
2.081000000000000000e+03,-4.248233791986961272e+00,-1.058137262756759789e+00,2.022426706107232075e+00
2.089000000000000000e+03,-4.227604084035167631e+00,-1.089755578417300086e+00,2.167983558238392394e+00
2.097000000000000000e+03,-4.205933196405150731e+00,-1.079363736249113970e+00,2.228881722999629833e+00
