frame,x,y,z
1.897000000000000000e+03,2.401934391577005279e+00,-8.184640104004518024e-01,-1.715422138701198529e+00
1.905000000000000000e+03,2.549509223397037783e+00,-8.503729363425049925e-01,-1.622838442192579445e+00
1.913000000000000000e+03,2.686714006241656794e+00,-8.808482688962855356e-01,-1.536687826137115742e+00
1.921000000000000000e+03,2.823056962813682347e+00,-8.975183798059580553e-01,-1.451074728445086892e+00
1.929000000000000000e+03,2.965582515552044551e+00,-9.382648281280115965e-01,-1.355417802317924192e+00
1.937000000000000000e+03,3.098589616622220433e+00,-9.565641861830700421e-01,-1.240167170225259463e+00
1.945000000000000000e+03,3.205601797793498076e+00,-9.551961765849412700e-01,-1.114843201711343212e+00
1.953000000000000000e+03,3.291201253644173264e+00,-9.648753755203299809e-01,-9.801579749879234527e-01
1.961000000000000000e+03,3.339178713133497123e+00,-9.634457356377934545e-01,-8.468918944959796802e-01
1.969000000000000000e+03,3.358103639877778601e+00,-9.483408667949536630e-01,-7.083804675733278433e-01
1.977000000000000000e+03,3.326883122732125386e+00,-9.382421095100921260e-01,-5.979770416187922821e-01
1.985000000000000000e+03,3.248229500749263199e+00,-9.123274639379288509e-01,-5.667179008573337562e-01
1.993000000000000000e+03,3.185932406229539104e+00,-9.052671268431851104e-01,-6.266694228609027695e-01
2.001000000000000000e+03,3.134270269790812247e+00,-9.052266596981924929e-01,-7.470648926667141643e-01
2.009000000000000000e+03,3.118431385566064140e+00,-9.080187640246538683e-01,-8.913004059806197699e-01
2.017000000000000000e+03,3.113290992482379504e+00,-9.236665550447034079e-01,-1.025527421932185490e+00
2.025000000000000000e+03,3.078465141487212176e+00,-9.260564964065686189e-01,-1.155804199122639320e+00
2.033000000000000000e+03,3.028895231006930366e+00,-9.432342433381200042e-01,-1.297797996369346674e+00
2.041000000000000000e+03,2.977777652118676066e+00,-9.498323674251740734e-01,-1.462338400665460281e+00
2.049000000000000000e+03,2.956352578302830381e+00,-9.494557928731047758e-01,-1.626965230527900985e+00
2.057000000000000000e+03,2.952409901418392213e+00,-9.661992117202198305e-01,-1.796959834100464004e+00
2.065000000000000000e+03,2.942601914876348701e+00,-9.914828233808646862e-01,-1.962463675882744285e+00
2.073000000000000000e+03,2.922350945824087276e+00,-9.970205254148334362e-01,-2.119130266990694178e+00
2.081000000000000000e+03,2.883074700198612117e+00,-1.010732698694578158e+00,-2.260828612016466010e+00
2.089000000000000000e+03,2.849581099767860337e+00,-1.026165710142429743e+00,-2.370433491980859397e+00
2.097000000000000000e+03,2.809375193631979517e+00,-1.024321643790548464e+00,-2.421755005651592185e+00
2.105000000000000000e+03,2.777413254265945763e+00,-1.019693409151309016e+00,-2.420197296705726142e+00
2.113000000000000000e+03,2.741225817507149110e+00,-9.928771769332552788e-01,-2.352471936659846996e+00
2.121000000000000000e+03,2.722219990123453837e+00,-9.694430285654912494e-01,-2.223981103457105313e+00
2.129000000000000000e+03,2.678830468688099931e+00,-9.423314787713473750e-01,-2.086194819827735358e+00
2.137000000000000000e+03,2.597217032836801831e+00,-9.000399324951876556e-01,-1.959282292716319596e+00
2.145000000000000000e+03,2.485023487271569298e+00,-8.450724901846730086e-01,-1.859010959841856270e+00
2.153000000000000000e+03,2.317680529168025583e+00,-7.978109207800714309e-01,-1.776586032024527029e+00
2.161000000000000000e+03,2.142484995836165140e+00,-7.504754653687003563e-01,-1.690683050678865929e+00
2.169000000000000000e+03,1.964460867814713518e+00,-6.767685529656698451e-01,-1.597322035185305689e+00
2.177000000000000000e+03,1.775401239826637889e+00,-6.345082732975828588e-01,-1.497995690999537111e+00
2.185000000000000000e+03,1.603612354676375418e+00,-5.818365809910428510e-01,-1.404509645414997676e+00
2.193000000000000000e+03,1.453044827248695769e+00,-5.186667077704104623e-01,-1.309084991923325170e+00
2.201000000000000000e+03,1.298148955631788448e+00,-4.748868827932112846e-01,-1.188354508319772629e+00
2.209000000000000000e+03,1.184658478517976787e+00,-4.059845834965156719e-01,-1.059273733112635174e+00
2.217000000000000000e+03,1.094782788105151061e+00,-3.309599502927578207e-01,-9.088934958457385305e-01
2.225000000000000000e+03,1.002090547346421667e+00,-2.770774873600990174e-01,-7.612299980895910201e-01
2.233000000000000000e+03,9.299530868382260840e-01,-2.078126075744741452e-01,-6.119432865049877490e-01
2.241000000000000000e+03,8.480540502238960165e-01,-1.412404890015120373e-01,-4.476253062399025984e-01
2.249000000000000000e+03,7.887860956658829803e-01,-7.896019733959867837e-02,-2.771161672672006193e-01
