t,px,py,pz,qx,qy,qz,qw
34.022,0.110812,-24.7963,-0.356271,0.58622,-0.342241,0.731063,0.0690183
34.0887,0.00189826,-25.6636,-0.41754,0.581282,-0.354484,0.727086,0.0883084
34.1555,-0.109565,-26.5122,-0.469126,0.579978,-0.358335,0.724063,0.104664
34.2222,-0.257098,-27.4423,-0.545622,0.575823,-0.368125,0.7214,0.111773
34.2889,-0.439476,-28.3943,-0.63501,0.567923,-0.380112,0.720755,0.116153
34.3557,-0.586685,-29.4148,-0.796756,0.56292,-0.390347,0.716783,0.130275
34.4224,-0.752095,-30.4489,-0.95251,0.562019,-0.395752,0.71245,0.14117
34.4891,-0.932488,-31.5131,-1.13359,0.55896,-0.406878,0.706846,0.149606
34.5559,-1.18747,-32.2058,-1.02247,0.550149,-0.411454,0.709256,0.158104
34.6226,-1.42002,-33.2935,-1.21299,0.543869,-0.426635,0.703214,0.166369
34.6893,-1.67436,-34.3994,-1.41338,0.531563,-0.443193,0.699791,0.176959
34.7561,-1.91904,-35.5887,-1.64724,0.526969,-0.449313,0.696621,0.187457
34.8228,-2.3403,-36.5252,-1.61151,0.521138,-0.452111,0.697126,0.195003
34.8895,-2.68169,-37.6628,-1.80829,0.51949,-0.452157,0.694725,0.207463
34.9563,-3.03756,-38.8363,-2.04402,0.511861,-0.457252,0.694379,0.216231
35.023,-3.41854,-40.0239,-2.28508,0.511227,-0.46062,0.687492,0.232016
35.0897,-3.81183,-41.2924,-2.60019,0.510402,-0.463259,0.681522,0.245783
35.1565,-4.2471,-42.5178,-2.86058,0.508311,-0.467473,0.675159,0.259325
35.2232,-5.27272,-43.093,-2.41719,0.50415,-0.466093,0.679368,0.258938
35.2899,-6.26706,-44.2991,-2.55016,0.495921,-0.476031,0.676976,0.262984
35.3567,-6.79624,-45.4824,-2.75493,0.485958,-0.482026,0.676788,0.271023
35.4234,-7.11648,-45.709,-2.41673,0.479338,-0.484359,0.676039,0.280363
35.4901,-7.7338,-46.9572,-2.68862,0.469217,-0.492681,0.67754,0.279357
35.5569,-8.38167,-48.2199,-2.96877,0.464404,-0.498449,0.676914,0.278685
35.6236,-9.06188,-49.4962,-3.25875,0.455543,-0.507578,0.676264,0.27841
35.6903,-9.77307,-50.789,-3.55721,0.452685,-0.51397,0.672468,0.280532
35.7571,-10.3305,-51.9482,-3.70047,0.44137,-0.52353,0.672777,0.280143
35.8238,-11.0229,-52.9164,-3.80113,0.43591,-0.52836,0.669547,0.287273
35.8905,-11.9036,-53.1514,-3.27269,0.429103,-0.52795,0.67198,0.292544
35.9573,-12.5442,-54.6167,-3.67202,0.42189,-0.53489,0.67226,0.289773
36.024,-13.4252,-55.9106,-4.00142,0.415807,-0.537595,0.672701,0.292524
36.0907,-14.2761,-57.2673,-4.36035,0.405218,-0.54225,0.675847,0.291538
36.1575,-15.1392,-58.3076,-4.12071,0.405007,-0.535843,0.68149,0.290538
36.2242,-16.3519,-58.6559,-3.83011,0.400772,-0.537111,0.680306,0.296778
36.2909,-17.4782,-58.9903,-3.44083,0.396637,-0.53881,0.678564,0.303173
36.3577,-18.2718,-59.6831,-3.3696,0.38924,-0.545986,0.677176,0.303026
36.4244,-18.5572,-60.845,-3.2499,0.386035,-0.550459,0.677182,0.298993
36.4911,-19.0322,-63.3494,-4.12307,0.377039,-0.55812,0.679597,0.290673
36.5579,-19.9961,-64.8646,-4.5672,0.368955,-0.561898,0.680162,0.292444
36.6246,-21.0034,-65.0231,-4.13798,0.373883,-0.563702,0.673003,0.299196
36.6913,-22.1492,-66.2022,-4.42232,0.364946,-0.57171,0.669764,0.302288
36.7581,-23.0206,-66.6813,-4.09782,0.363526,-0.575442,0.665986,0.305251
36.8248,-24.4287,-67.6321,-4.34461,0.355271,-0.583972,0.659219,0.313354
36.8915,-25.6474,-68.9488,-4.71953,0.35271,-0.591017,0.652332,0.317424
36.9583,-25.7629,-69.234,-4.10716,0.354306,-0.586461,0.657493,0.313423
37.025,-26.5506,-70.3447,-4.20347,0.351453,-0.586841,0.659194,0.312347
37.0917,-27.8089,-71.5542,-4.53121,0.350147,-0.589918,0.656469,0.313755
37.1585,-28.2237,-70.3334,-2.81611,0.354079,-0.58778,0.653235,0.320041
37.2252,-27.9011,-68.7431,-0.896316,0.353502,-0.584663,0.653709,0.325377
37.2919,-29.4981,-69.7296,-1.18351,0.345717,-0.59007,0.65225,0.326905
37.3587,-30.1686,-70.8966,-1.2698,0.342334,-0.59052,0.652181,0.329778
37.4254,-31.7305,-71.276,-1.26195,0.331064,-0.594193,0.653031,0.332991
37.4921,-32.9981,-71.9166,-1.30524,0.31941,-0.600675,0.647221,0.343906
37.5589,-34.4646,-72.9627,-1.63489,0.318027,-0.602475,0.64398,0.348099
37.6256,-35.1517,-72.4362,-0.956814,0.32328,-0.596119,0.646862,0.348858
37.6923,-36.5589,-73.246,-1.14971,0.319031,-0.597351,0.646468,0.351384
37.7591,-36.4484,-73.8148,-0.636031,0.317118,-0.59556,0.650611,0.348496
37.8258,-37.5097,-73.7997,-0.223615,0.310293,-0.599119,0.649429,0.350738
37.8925,-38.556,-73.9885,0.0665964,0.305746,-0.600387,0.64946,0.3525
37.9593,-40.1014,-74.1601,0.230526,0.291658,-0.608028,0.647161,0.355555
38.026,-38.5917,-68.8549,4.21478,0.289929,-0.600653,0.648631,0.366654
38.0927,-39.8501,-68.4643,4.61259,0.28921,-0.59699,0.645424,0.378667
38.1595,-40.3578,-66.0557,6.10777,0.282888,-0.597256,0.641556,0.389442
38.2262,-41.3724,-65.9523,6.42103,0.279755,-0.59767,0.639614,0.394236
38.2929,-41.0399,-63.5442,8.22033,0.280412,-0.592627,0.633539,0.410842
38.3597,-42.3558,-63.4481,8.42815,0.275464,-0.593795,0.628529,0.420093
38.4264,-43.5425,-63.5393,8.58983,0.274712,-0.595204,0.624512,0.424558
38.4931,-43.5339,-62.0128,9.70577,0.273317,-0.592955,0.626117,0.426239
38.5599,-44.7864,-62.2032,9.81742,0.270362,-0.594108,0.62439,0.429041
38.6266,-45.9232,-61.8247,10.0654,0.268822,-0.591109,0.624586,0.43384
38.6933,-47.3982,-61.945,10.1376,0.270641,-0.590741,0.624347,0.433554
38.7601,-49.0167,-62.3981,10.0193,0.26207,-0.592616,0.630214,0.427732
38.8268,-50.6964,-62.7359,9.91084,0.262442,-0.591238,0.630726,0.428656
38.8935,-51.8137,-62.459,10.3097,0.267381,-0.584824,0.63713,0.424916
38.9603,-53.5391,-62.7545,10.19,0.26713,-0.581217,0.641987,0.422707
39.027,-55.0679,-63.2795,10.1508,0.276733,-0.571576,0.646543,0.422732
39.0937,-49.1578,-56.9702,15.2744,0.305813,-0.52994,0.660294,0.435493
39.1605,-48.0497,-55.5836,16.4895,0.324634,-0.505413,0.667383,0.440194
39.2272,-48.7162,-55.3442,16.6819,0.336864,-0.487639,0.676717,0.436789
39.2939,-49.002,-54.1039,17.3717,0.344304,-0.468218,0.690046,0.43135
39.3607,-48.4107,-53.4724,18.133,0.358053,-0.448377,0.700842,0.423764
39.4274,-49.0706,-53.2953,18.4154,0.371464,-0.42686,0.715759,0.409261
39.4941,-50.8775,-53.6515,18.3174,0.370381,-0.414786,0.733578,0.390683
39.5609,-52.3997,-53.6288,18.39,0.378395,-0.390247,0.747793,0.381222
