t,px,py,pz,qx,qy,qz,qw
16.6046,7.62366,-3.76255,3.02646,-0.433698,-0.597105,-0.442014,0.509897
16.6713,7.7442,-3.59982,3.05219,-0.424629,-0.598129,-0.439256,0.518639
16.7381,7.46834,-3.57673,3.24108,-0.423924,-0.601472,-0.431608,0.52176
16.8048,7.56662,-3.41105,3.26411,-0.422478,-0.602051,-0.429169,0.524272
16.8715,7.66102,-3.24185,3.2879,-0.418851,-0.606423,-0.42725,0.523711
16.9383,7.79269,-3.02702,3.33655,-0.408516,-0.615831,-0.422384,0.52484
17.005,7.8906,-2.85386,3.36099,-0.409734,-0.614737,-0.422547,0.525044
17.0717,8.42938,-2.5256,3.19162,-0.409025,-0.606244,-0.425112,0.533335
17.1385,8.54705,-2.34277,3.21069,-0.407261,-0.607676,-0.424274,0.533722
17.2052,8.66298,-2.15847,3.2293,-0.403878,-0.610803,-0.424287,0.532712
17.2719,9.0683,-1.97083,3.25647,-0.411186,-0.601835,-0.425407,0.536423
17.3387,9.19975,-1.78705,3.28299,-0.407614,-0.60344,-0.425188,0.537518
17.4054,9.30796,-1.63561,3.32899,-0.408655,-0.604726,-0.422889,0.537096
17.4721,9.43857,-1.44383,3.36134,-0.410618,-0.606547,-0.418305,0.537135
17.5389,9.57005,-1.24721,3.39528,-0.410045,-0.609898,-0.418163,0.53388
17.6056,9.70658,-1.04514,3.42842,-0.414877,-0.607887,-0.414129,0.535581
17.6723,9.84364,-0.840439,3.46125,-0.415205,-0.606655,-0.412779,0.537763
17.7391,9.97801,-0.631508,3.49349,-0.410374,-0.610937,-0.414777,0.535079
17.8058,10.1146,-0.417828,3.52322,-0.408419,-0.611667,-0.414945,0.535609
17.8725,10.2508,-0.198718,3.55136,-0.404955,-0.616221,-0.412453,0.534945
17.9393,10.419,0.0752622,3.55887,-0.402273,-0.617832,-0.407384,0.53898
18.006,11.0417,0.446678,3.46606,-0.390484,-0.616441,-0.403019,0.552357
18.0727,11.1844,0.673272,3.50498,-0.386229,-0.620208,-0.396528,0.555819
18.1395,11.4737,0.133575,3.62907,-0.40546,-0.613382,-0.389639,0.554568
18.2062,11.6406,0.319925,3.67388,-0.404653,-0.612249,-0.384011,0.560306
