t,px,py,pz,qx,qy,qz,qw
24.5459,-0.651425,-0.0758131,-3.40639,-0.481831,-0.571662,-0.397691,0.531868
24.6126,-0.717352,-0.175808,-3.41167,-0.486718,-0.571971,-0.404931,0.521523
24.6793,-0.776152,-0.159963,-3.41086,-0.492272,-0.572934,-0.407739,0.512996
24.7461,-0.84884,-0.238423,-3.41796,-0.499112,-0.568024,-0.412995,0.507614
24.8128,-0.898,-0.184868,-3.40941,-0.507043,-0.561977,-0.414512,0.505242
24.8795,-0.971201,-0.24275,-3.41451,-0.515983,-0.550031,-0.418952,0.505674
24.9463,-1.02299,-0.135835,-3.38678,-0.521845,-0.546023,-0.420738,0.50251
25.013,-1.09988,-0.160963,-3.38873,-0.520414,-0.545658,-0.422529,0.502887
25.0797,-1.17404,-0.205891,-3.41066,-0.524208,-0.537362,-0.426189,0.504788
25.1465,-1.24934,-0.186334,-3.42104,-0.528812,-0.532829,-0.429885,0.501648
25.2132,-1.30286,-0.0708261,-3.43763,-0.52483,-0.541904,-0.433886,0.492583
25.2799,-1.37887,-0.0415275,-3.45351,-0.5264,-0.539253,-0.439589,0.488743
25.3467,-1.4494,-0.0399638,-3.48981,-0.528333,-0.538512,-0.44117,0.486044
25.4134,-1.49506,-0.0523446,-3.55549,-0.529959,-0.540484,-0.439206,0.483858
25.4801,-1.55851,-0.0338448,-3.59392,-0.531499,-0.541075,-0.438222,0.482398
25.5469,-1.67145,-0.0894003,-3.65574,-0.529985,-0.538575,-0.439835,0.485385
25.6136,-1.73966,-0.0618168,-3.69474,-0.529526,-0.538619,-0.439872,0.485802
25.6803,-1.76326,0.0306657,-3.70512,-0.532154,-0.535472,-0.4355,0.490328
25.7471,-1.83917,0.0430777,-3.75031,-0.528113,-0.530148,-0.43794,0.498245
25.8138,-1.9083,0.100414,-3.76384,-0.515944,-0.545188,-0.436259,0.496235
25.8805,-1.96824,0.166301,-3.77816,-0.52508,-0.536791,-0.430141,0.501124
25.9473,-2.11406,0.103893,-3.90025,-0.509537,-0.539354,-0.440271,0.505599
26.014,-2.16142,0.142482,-3.94599,-0.504731,-0.547453,-0.436743,0.504774
26.0807,-2.26441,0.199016,-3.98481,-0.500099,-0.551789,-0.432539,0.508271
26.1475,-2.31877,0.255408,-4.02199,-0.493513,-0.555881,-0.426906,0.514969
26.2142,-2.39909,0.312885,-4.05584,-0.487154,-0.562501,-0.420159,0.519366
26.2809,-2.42215,0.310212,-4.12335,-0.482178,-0.562625,-0.413538,0.529096
26.3477,-2.5218,0.356648,-4.1542,-0.48158,-0.562308,-0.405111,0.536447
26.4144,-2.52436,0.373548,-4.22952,-0.477163,-0.563545,-0.394829,0.546665
26.4811,-2.76924,0.30707,-4.36511,-0.478123,-0.555925,-0.396234,0.55258
26.5479,-2.9135,0.35009,-4.41059,-0.472853,-0.553866,-0.389517,0.563844
26.6146,-3.24431,0.234984,-4.43602,-0.466186,-0.551836,-0.390045,0.570975
26.6813,-3.39999,0.226745,-4.50836,-0.453842,-0.560587,-0.373319,0.58344
26.7481,-3.50927,0.287157,-4.54474,-0.444684,-0.569536,-0.355748,0.592729
26.8148,-3.56506,0.224091,-4.64127,-0.42116,-0.582816,-0.346504,0.602399
26.8815,-3.64341,0.254517,-4.68126,-0.414362,-0.584618,-0.336513,0.610971
26.9483,-3.6448,0.172013,-4.72838,-0.405603,-0.580867,-0.329809,0.623944
27.015,-3.65037,0.185444,-4.70354,-0.396951,-0.58793,-0.323913,0.625979
27.0817,-3.71276,0.208984,-4.73153,-0.390266,-0.592672,-0.315271,0.630108
27.1485,-3.78335,0.242999,-4.76976,-0.386006,-0.595553,-0.308839,0.633194
27.2152,-3.8314,0.263948,-4.75866,-0.383599,-0.598011,-0.302246,0.635517
27.2819,-3.86818,0.293193,-4.72631,-0.396643,-0.592151,-0.293352,0.637163
