t,px,py,pz,qx,qy,qz,qw
22.2222,-0.77611,11.9171,0.358313,-0.0378686,-0.722394,0.0863737,0.68502
22.2889,-0.866315,12.512,0.272419,-0.029033,-0.720255,0.0949716,0.686565
22.3557,-0.962989,13.1293,0.181875,-0.0255944,-0.717134,0.104394,0.688597
22.4224,-1.06821,13.7688,0.0865392,-0.0195916,-0.71463,0.117597,0.689269
22.4891,-1.18228,14.4315,-0.0122583,-0.0241055,-0.711484,0.128486,0.690435
22.5559,-1.30716,15.1132,-0.11311,-0.0191837,-0.709069,0.142296,0.690366
22.6226,-1.44256,15.8137,-0.217714,-0.0130408,-0.70814,0.148006,0.690262
22.6893,-1.60859,16.5477,-0.327151,-0.00684545,-0.70847,0.155771,0.688301
22.7561,-1.76609,17.2913,-0.445124,-0.0060182,-0.706412,0.165964,0.688042
22.8228,-1.93148,18.052,-0.568197,0.00334681,-0.702817,0.173026,0.689999
22.8895,-2.10635,18.8316,-0.697892,0.0101578,-0.698687,0.180507,0.692207
22.9563,-2.2908,19.6293,-0.833909,0.0191681,-0.694189,0.188027,0.694536
23.023,-2.48529,20.4465,-0.975522,0.0268405,-0.689054,0.197278,0.696825
23.0897,-2.69137,21.2822,-1.12284,0.0362607,-0.685245,0.209066,0.696717
23.1565,-2.9074,22.1363,-1.27482,0.0463471,-0.679771,0.222185,0.697422
23.2232,-3.13363,23.0095,-1.43127,0.0574299,-0.673533,0.237345,0.697655
23.2899,-3.37093,23.9032,-1.59319,0.0636132,-0.66612,0.256092,0.697606
23.3567,-3.61847,24.8139,-1.75657,0.064589,-0.660764,0.267456,0.698346
23.4234,-3.8734,25.7424,-1.92342,0.0750451,-0.651476,0.27316,0.703798
23.4901,-4.1423,26.6927,-2.09896,0.0770497,-0.646883,0.28241,0.704166
23.5569,-4.42239,27.6612,-2.27862,0.0869407,-0.643435,0.286809,0.704395
23.6236,-4.71234,28.6509,-2.46417,0.0935965,-0.640395,0.289595,0.705173
23.6903,-5.25166,29.8126,-2.64815,0.0758097,-0.648554,0.279076,0.704093
23.7571,-5.5704,30.8471,-2.85051,0.0738992,-0.645548,0.276743,0.707969
23.8238,-5.93255,31.9163,-3.05945,0.0736902,-0.64398,0.274663,0.710225
23.8905,-6.3497,33.0057,-3.25866,0.0663412,-0.648503,0.268577,0.709161
23.9573,-5.8541,33.8998,-3.48112,0.0841999,-0.636286,0.280485,0.713708
24.024,-6.426,35.2515,-3.61805,0.06342,-0.639682,0.283799,0.711508
24.0907,-6.67103,36.4633,-3.81712,0.0504423,-0.639677,0.290362,0.7099
24.1575,-7.03063,37.6359,-4.04763,0.0412658,-0.641292,0.28675,0.710504
24.2242,-7.36569,38.7971,-4.27855,0.0406624,-0.642928,0.277237,0.712832
24.2909,-7.34064,39.9891,-4.55926,0.0385655,-0.63995,0.279228,0.714849
24.3577,-7.73441,41.194,-4.80269,0.0331619,-0.639609,0.273008,0.717822
24.4244,-8.09392,42.4353,-5.05426,0.0335245,-0.638944,0.264725,0.72149
24.4911,-8.26939,43.8604,-5.33092,0.0231555,-0.638998,0.261601,0.722987
24.5579,-8.55823,45.3497,-5.62144,0.0120525,-0.636201,0.262287,0.725471
24.6246,-8.68756,46.4492,-5.83107,0.0178317,-0.636802,0.258385,0.726225
24.6913,-9.08842,47.8068,-6.12106,0.0138174,-0.635649,0.257014,0.727807
24.7581,-9.17736,48.6587,-6.17944,0.0197495,-0.62981,0.262344,0.730839
24.8248,-9.32033,50.1167,-6.341,0.0106276,-0.626799,0.274975,0.728971
24.8915,-9.84415,51.0834,-6.3167,0.0048163,-0.622427,0.284174,0.729251
24.9583,-10.7968,52.5181,-6.57753,0.00248097,-0.618641,0.283843,0.732605
25.025,-11.2291,53.9711,-6.87458,0.00755911,-0.61139,0.288896,0.736671
25.0917,-12.1241,55.1258,-6.96991,0.000238893,-0.612346,0.282499,0.738395
25.1585,-12.5765,56.6005,-7.27618,-0.00107359,-0.608343,0.284517,0.740923
25.2252,-13.035,58.1049,-7.58809,0.0122544,-0.60428,0.279966,0.745865
25.2919,-13.5754,59.6744,-7.93443,0.0125036,-0.601656,0.279901,0.748003
25.3587,-14.0065,61.2002,-8.2584,0.0163703,-0.599086,0.282257,0.749106
25.4254,-14.4833,62.7774,-8.59675,0.0242711,-0.596649,0.286123,0.74937
25.4921,-14.964,64.3792,-8.94317,0.0304931,-0.593289,0.290414,0.750158
25.5589,-15.431,66.0353,-9.31046,0.0331216,-0.590657,0.296116,0.749895
25.6256,-15.9187,67.6867,-9.67074,0.0382362,-0.586589,0.303442,0.749916
25.6923,-16.3186,69.5656,-10.1293,0.0333211,-0.587887,0.30973,0.746556
25.7591,-16.8105,71.2711,-10.5001,0.0383937,-0.580689,0.31823,0.748369
25.8258,-17.3089,73.002,-10.8756,0.0604227,-0.575182,0.320809,0.750064
25.8925,-17.815,74.7638,-11.2641,0.0583399,-0.569944,0.333408,0.748732
25.9593,-18.5873,76.7766,-11.792,0.0652691,-0.566725,0.335735,0.749563
26.026,-19.1112,78.5896,-12.1969,0.0811939,-0.561083,0.341443,0.749673
26.0927,-19.6386,80.4195,-12.6096,0.0967462,-0.55475,0.348641,0.749227
26.1595,-20.1704,82.2739,-13.0304,0.110749,-0.5466,0.359756,0.748023
26.2262,-20.706,84.1514,-13.4571,0.126209,-0.53822,0.370082,0.746612
26.2929,-21.2466,86.0525,-13.8906,0.140343,-0.528894,0.382581,0.744451
26.3597,-21.7921,87.9782,-14.3306,0.15201,-0.518402,0.39786,0.741526
26.4264,-22.3415,89.9285,-14.7744,0.167713,-0.505405,0.41472,0.737866
26.4931,-22.8958,91.9061,-15.2236,0.178679,-0.489545,0.437655,0.732719
26.5599,-23.4524,93.9091,-15.6775,0.189392,-0.468655,0.458927,0.730671
26.6266,-24.0152,95.9334,-16.137,0.207558,-0.446072,0.478871,0.727064
26.6933,-24.5877,97.9756,-16.6053,0.231439,-0.428058,0.494718,0.72004
26.7601,-25.1672,100.039,-17.0792,0.253427,-0.413332,0.511881,0.709161
26.8268,-25.7496,102.124,-17.559,0.280862,-0.395097,0.519057,0.703985
26.8935,-26.3414,104.233,-18.0478,0.292114,-0.3811,0.532585,0.696983
26.9603,-26.9376,106.363,-18.5432,0.303336,-0.36602,0.541928,0.693059
27.027,-27.5378,108.512,-19.0435,0.318966,-0.351697,0.548758,0.688065
27.0937,-28.1443,110.679,-19.5495,0.331451,-0.340288,0.55738,0.680934
27.1605,-28.7568,112.867,-20.0604,0.341412,-0.329293,0.565211,0.674937
27.2272,-29.3772,115.076,-20.5734,0.352922,-0.320158,0.574004,0.665931
27.2939,-30.0058,117.307,-21.0856,0.355299,-0.317372,0.587539,0.654091
27.3607,-30.6366,119.558,-21.5974,0.374183,-0.304123,0.594568,0.643416
27.4274,-31.2768,121.825,-22.1167,0.385087,-0.297082,0.605235,0.630191
27.4941,-31.9207,124.111,-22.6424,0.394831,-0.286694,0.61316,0.621248
27.5609,-32.5664,126.416,-23.1713,0.412819,-0.269703,0.613881,0.616434
27.6276,-33.2223,128.736,-23.7049,0.428014,-0.256672,0.621242,0.604138
27.6943,-33.8856,131.074,-24.2444,0.444826,-0.240867,0.63134,0.587812
27.7611,-34.552,133.431,-24.7891,0.462671,-0.220089,0.639845,0.572795
27.8278,-35.2209,135.805,-25.3381,0.479677,-0.198564,0.647377,0.558019
27.8945,-35.8931,138.194,-25.8894,0.498821,-0.175554,0.655015,0.539735
27.9613,-36.5694,140.599,-26.4417,0.514853,-0.155489,0.664354,0.519022
28.028,-37.2504,143.02,-26.9953,0.528683,-0.13461,0.67543,0.496154
28.0947,-37.9331,145.457,-27.5483,0.540102,-0.117761,0.686263,0.472721
28.1615,-38.6155,147.915,-28.1037,0.552218,-0.0906103,0.6909,0.457715
28.2282,-39.3046,150.385,-28.663,0.55892,-0.0686054,0.699049,0.440718
28.2949,-39.9951,152.865,-29.2264,0.569734,-0.049754,0.702287,0.423934
28.3617,-39.0946,152.38,-28.0723,0.594162,-0.0101177,0.702648,0.39135
28.4284,-39.7482,154.863,-28.6228,0.605489,0.0142015,0.699841,0.378688
28.4951,-39.4467,159.318,-30.1951,0.617623,0.0400643,0.698882,0.358469
28.5619,-40.0098,161.58,-30.6358,0.62963,0.0586418,0.69562,0.34094
28.6286,-39.8991,162.382,-29.8091,0.641606,0.0933857,0.689936,0.321884
28.6953,-40.4076,164.122,-29.9721,0.646999,0.105576,0.691475,0.303493
28.7621,-40.6298,162.496,-28.1918,0.65464,0.116136,0.692209,0.280723
28.8288,-40.9134,170.711,-31.8123,0.661205,0.126207,0.690307,0.265249
28.8955,-41.6107,173.003,-32.2649,0.663608,0.137339,0.694654,0.241284
28.9623,-41.9239,175.691,-32.8013,0.671699,0.164695,0.68576,0.226778
29.029,-42.5195,178.402,-33.407,0.677184,0.175654,0.683229,0.209204
29.0957,-42.8472,181.317,-34.0695,0.681332,0.191611,0.680296,0.190446
29.1625,-42.962,184.257,-34.7267,0.687953,0.213581,0.670017,0.179393
29.2292,-43.07,186.998,-35.2693,0.692725,0.230728,0.663594,0.162911
29.2959,-43.25,189.82,-35.8886,0.694263,0.246798,0.660066,0.146294
29.3627,-42.1976,191.873,-36.1181,0.699192,0.261106,0.652569,0.130799
29.4294,-41.48,194.384,-36.5925,0.704236,0.274831,0.644541,0.114394
29.4961,-41.2578,197.364,-37.286,0.705317,0.285882,0.641276,0.0977996
29.5629,-40.3665,199.941,-37.6524,0.705092,0.293352,0.640545,0.080577
29.6296,-40.1115,202.019,-37.8212,0.706406,0.297762,0.639222,0.0610203
29.6963,-40.1175,204.619,-38.3217,0.704859,0.311423,0.635799,0.0441561
29.7631,-39.779,207.378,-38.8235,0.700498,0.326359,0.634166,0.0250174
29.8298,-40.0073,210.241,-39.4428,0.699462,0.335498,0.630974,0.00810445
29.8965,-38.6762,213.226,-40.075,-0.698518,-0.339307,-0.630011,0.0055065
29.9633,-37.5625,215.749,-40.6248,-0.69767,-0.353951,-0.622721,0.0139342
30.03,-35.5084,218.868,-41.4215,-0.696195,-0.36227,-0.619399,0.0204555
30.0967,-35.4981,221.91,-42.0969,-0.694163,-0.373137,-0.614944,0.0273921
30.1635,-33.1129,225.068,-42.9128,-0.695654,-0.37761,-0.610442,0.0289025
30.2302,-33.0193,227.877,-43.4986,-0.69335,-0.378624,-0.612004,0.0368923
30.2969,-31.6936,230.397,-44.2602,-0.691347,-0.373395,-0.616636,0.0487377
30.3637,-31.4033,233.091,-44.7785,-0.689358,-0.375379,-0.616732,0.0593053
30.4304,-30.9115,235.611,-45.277,-0.68869,-0.377954,-0.614365,0.0735662
30.4971,-28.2936,238.649,-45.9905,-0.690169,-0.368649,-0.617407,0.0810773
30.5639,-27.3507,241.263,-46.4328,-0.685981,-0.377682,-0.615618,0.0883275
30.6306,-27.2817,244.227,-47.1524,-0.685668,-0.379738,-0.613017,0.0993354
30.6973,-25.6552,247.17,-48.0852,-0.681005,-0.378583,-0.617205,0.109383
30.7641,-25.5656,249.686,-48.5964,-0.677005,-0.394559,-0.610203,0.116793
30.8308,-24.8077,252.794,-49.3077,-0.675433,-0.399936,-0.606388,0.127024
30.8975,-23.1261,255.405,-50.0038,-0.670888,-0.399987,-0.60794,0.142576
30.9643,-20.0397,257.879,-50.4779,-0.666246,-0.402273,-0.60975,0.149993
31.031,-18.0132,260.351,-50.714,-0.664172,-0.409132,-0.603958,0.163468
31.0977,-15.104,263.398,-51.4628,-0.663627,-0.404404,-0.605694,0.170856
31.1645,-14.8619,266.411,-52.456,-0.66299,-0.403171,-0.60358,0.18327
31.2312,-8.21743,268.862,-53.3441,-0.657029,-0.411169,-0.606871,0.175955
31.2979,-4.74987,271.653,-54.1134,-0.652168,-0.414783,-0.609271,0.177257
31.3647,-2.9851,274.759,-55.1643,-0.646878,-0.422636,-0.608308,0.181353
31.4314,-1.76499,277.814,-56.2461,-0.643261,-0.429025,-0.605631,0.188051
31.4981,-0.419707,280.674,-57.0149,-0.640906,-0.428149,-0.606137,0.196277
31.5649,1.64797,283.214,-57.492,-0.639779,-0.423569,-0.607086,0.206686
31.6316,3.24884,285.761,-58.036,-0.639377,-0.422386,-0.605144,0.215845
31.6983,6.58709,287.37,-58.1692,-0.64056,-0.419518,-0.604982,0.21837
31.7651,7.26598,289.689,-58.4931,-0.636797,-0.421925,-0.606283,0.221112
31.8318,7.61793,291.898,-58.193,-0.634835,-0.417277,-0.609701,0.226118
31.8985,7.47838,294.176,-57.8536,-0.638675,-0.408296,-0.609584,0.231941
31.9653,5.05935,296.372,-57.332,-0.636429,-0.411757,-0.608227,0.23553
32.032,3.29723,298.334,-56.7832,-0.636058,-0.408287,-0.608733,0.241197
32.0987,2.36322,298.983,-54.1924,-0.639689,-0.405402,-0.606764,0.241422
32.1655,0.700084,299.32,-52.2166,-0.642849,-0.391664,-0.609364,0.249038
32.2322,-0.129791,302.364,-52.8134,-0.649523,-0.380833,-0.608295,0.251123
32.2989,0.0457322,304.996,-53.1191,-0.650848,-0.384092,-0.607214,0.245278
32.3657,0.309239,307.852,-53.6362,-0.654097,-0.37665,-0.610364,0.240309
32.4324,0.643812,310.674,-54.1237,-0.655907,-0.370445,-0.615461,0.231872
32.4991,0.889591,313.57,-54.6572,-0.656806,-0.363848,-0.622006,0.222101
32.5659,0.659156,316.551,-55.2157,-0.660115,-0.351658,-0.627764,0.215631
32.6326,0.0377564,319.478,-55.6214,-0.66168,-0.342507,-0.633075,0.209964
32.6993,0.25022,322.434,-56.1938,-0.664199,-0.329304,-0.640085,0.201717
32.7661,0.49769,325.348,-56.7352,-0.665788,-0.317548,-0.647809,0.190351
32.8328,0.698542,328.235,-57.246,-0.668918,-0.298227,-0.657164,0.178171
32.8995,0.984253,331.221,-57.8403,-0.671999,-0.277451,-0.666574,0.164671
32.9663,1.25478,334.136,-58.3811,-0.676365,-0.249487,-0.676265,0.151501
33.033,1.52883,337.05,-58.9186,-0.678038,-0.223877,-0.686517,0.137254
